lambda_s,cv,competing_mort,age,hazard_pop
0.04,0.6,True,63.5,0.006331326753039446
0.04,0.6,True,64.5,0.006243870226204723
0.04,0.6,True,65.5,0.006156817223687822
0.04,0.6,True,66.5,0.0060701533220424275
0.04,0.6,True,67.5,0.005983872749259049
0.04,0.6,True,68.5,0.00589797661199746
0.04,0.6,True,69.5,0.005812471439452718
0.04,0.6,True,70.5,0.005727367985823634
0.04,0.6,True,71.5,0.005642680244810244
0.04,0.6,True,72.5,0.005558424638557659
0.04,0.6,True,73.5,0.005474619350560293
0.04,0.6,True,74.5,0.0053912837776838975
0.04,0.6,True,75.5,0.00530843808097249
0.04,0.6,True,76.5,0.00522610281853245
0.04,0.6,True,77.5,0.005144298646716356
0.04,0.6,True,78.5,0.0050630460782063475
0.04,0.6,True,79.5,0.0049823652875372795
0.04,0.6,True,80.5,0.004902275956188016
0.04,0.6,True,81.5,0.004822797150675072
0.04,0.6,True,82.5,0.004743947228160892
0.04,0.6,True,83.5,0.004665743764979857
0.04,0.6,True,84.5,0.004588203504228276
0.04,0.6,True,85.5,0.004511342319178999
0.04,0.6,True,86.5,0.004435175189798843
0.04,0.6,True,87.5,0.004359716190076748
0.04,0.6,True,88.5,0.004284978484234004
0.04,0.6,True,89.5,0.004210974330190406
0.04,0.6,True,90.5,0.00413771508891805
0.04,0.6,True,91.5,0.004065211238529846
0.04,0.6,True,92.5,0.003993472392132086
0.04,0.6,True,93.5,0.0039225073186258995
0.04,0.6,True,94.5,0.0038523239657724984
0.04,0.6,True,95.5,0.0037829294849479733
0.04,0.6,True,96.5,0.0037143302571078854
0.04,0.6,True,97.5,0.0036465319195613764
0.04,0.6,True,98.5,0.0035795393932222404
0.04,0.6,True,99.5,0.003513356910062035
0.04,0.6,True,100.5,0.0034479880405393157
0.04,0.6,True,101.5,0.003383435720819743
0.04,0.6,True,102.5,0.0033197022796382417
0.04,0.6,True,103.5,0.0032567894646826434
0.04,0.6,True,104.5,0.0031946984684047253
0.04,0.6,True,105.5,0.003133429953185245
0.04,0.6,True,106.5,0.0030729840757974317
0.04,0.6,True,107.5,0.003013360511128892
0.04,0.6,True,108.5,0.002954558475134196
0.04,0.6,True,109.5,0.002896576747001638
0.04,0.6,True,110.5,0.002839413690525308
0.04,0.6,True,111.5,0.0027830672746823296
0.04,0.6,True,112.5,0.002727535093420133
0.04,0.6,True,113.5,0.002672814384663923
0.04,0.6,True,114.5,0.002618902048558307
0.04,0.6,True,115.5,0.0025657946649604766
0.04,0.6,True,116.5,0.0025134885102044554
0.04,0.6,True,117.5,0.0024619795731580445
0.04,0.6,True,118.5,0.0024112635705954527
0.04,0.6,True,119.5,0.0023613359619095494
0.04,0.6,True,120.5,0.002312191963188332
